sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
10,Male,White,gender=Male,<=50K,"{""age"": ""27"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": 0.9554862192692479}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": 0.9229631382127739}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": 0.910972438538496}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": 0.8459262764255479}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.910972438538496, ""p_observed"": 0.9554862192692479, ""prior_probability"": 0.3531869020347662, ""score"": -1.1318277705253421}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8459262764255479, ""p_observed"": 0.9229631382127739, ""prior_probability"": 0.6468130979652338, ""score"": -0.5960298654895337}}"
11,Female,White,gender=Female,<=50K,"{""age"": ""55"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""8""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4188385722393635, ""p_observed"": 0.7094192861196816, ""prior_probability"": 0.4140684410646388, ""score"": 0.7094192861196816}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.12444570518030773, ""p_observed"": 0.5622228525901538, ""prior_probability"": 0.5859315589353612, ""score"": 0.5622228525901538}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4188385722393635, ""p_observed"": 0.7094192861196816, ""prior_probability"": 0.4140684410646388, ""score"": 0.4188385722393635}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.12444570518030773, ""p_observed"": 0.5622228525901538, ""prior_probability"": 0.5859315589353612, ""score"": 0.12444570518030773}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.4188385722393635, ""p_observed"": 0.7094192861196816, ""prior_probability"": 0.4140684410646388, ""score"": -1.5683411032164263}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.12444570518030773, ""p_observed"": 0.5622228525901538, ""prior_probability"": 0.5859315589353612, ""score"": -1.6862662355110751}}"
12,Male,White,gender=Male,>50K,"{""age"": ""61"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""20""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8644257350044207, ""p_observed"": 0.06778713249778949, ""prior_probability"": 0.129565816678153, ""score"": 0.06778713249778949}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.782942126906277, ""p_observed"": 0.10852893654686165, ""prior_probability"": 0.870434183321847, ""score"": 0.10852893654686165}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8644257350044207, ""p_observed"": 0.06778713249778949, ""prior_probability"": 0.129565816678153, ""score"": -0.8644257350044207}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.782942126906277, ""p_observed"": 0.10852893654686165, ""prior_probability"": 0.870434183321847, ""score"": -0.782942126906277}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8644257350044207, ""p_observed"": 0.06778713249778949, ""prior_probability"": 0.129565816678153, ""score"": -7.426332066485754}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.782942126906277, ""p_observed"": 0.10852893654686165, ""prior_probability"": 0.870434183321847, ""score"": -4.580240021082329}}"
13,Female,White,gender=Female,>50K,"{""age"": ""57"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3336023113686375, ""p_observed"": 0.33319884431568125, ""prior_probability"": 0.15218508997429306, ""score"": 0.33319884431568125}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4790854036178175, ""p_observed"": 0.7395427018089087, ""prior_probability"": 0.847814910025707, ""score"": 0.7395427018089087}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3336023113686375, ""p_observed"": 0.33319884431568125, ""prior_probability"": 0.15218508997429306, ""score"": -0.3336023113686375}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4790854036178175, ""p_observed"": 0.7395427018089087, ""prior_probability"": 0.847814910025707, ""score"": 0.4790854036178175}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.3336023113686375, ""p_observed"": 0.33319884431568125, ""prior_probability"": 0.15218508997429306, ""score"": -4.08068947600008}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4790854036178175, ""p_observed"": 0.7395427018089087, ""prior_probability"": 0.847814910025707, ""score"": -0.7685394421627717}}"
14,Female,White,gender=Female,<=50K,"{""age"": ""56"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6446005677772628, ""p_observed"": 0.8223002838886313, ""prior_probability"": 0.44275132275132273, ""score"": 0.8223002838886313}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3116095832418052, ""p_observed"": 0.6558047916209027, ""prior_probability"": 0.5572486772486772, ""score"": 0.6558047916209027}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6446005677772628, ""p_observed"": 0.8223002838886313, ""prior_probability"": 0.44275132275132273, ""score"": 0.6446005677772628}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3116095832418052, ""p_observed"": 0.6558047916209027, ""prior_probability"": 0.5572486772486772, ""score"": 0.3116095832418052}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6446005677772628, ""p_observed"": 0.8223002838886313, ""prior_probability"": 0.44275132275132273, ""score"": -1.2060462982791247}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3116095832418052, ""p_observed"": 0.6558047916209027, ""prior_probability"": 0.5572486772486772, ""score"": -1.4285278965725845}}"
15,Male,White,gender=Male,<=50K,"{""age"": ""42"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6560931969225023, ""p_observed"": 0.8280465984612512, ""prior_probability"": 0.44275132275132273, ""score"": 0.8280465984612512}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07196700094540154, ""p_observed"": 0.5359835004727007, ""prior_probability"": 0.5572486772486772, ""score"": 0.5359835004727007}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6560931969225023, ""p_observed"": 0.8280465984612512, ""prior_probability"": 0.44275132275132273, ""score"": 0.6560931969225023}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.07196700094540154, ""p_observed"": 0.5359835004727007, ""prior_probability"": 0.5572486772486772, ""score"": 0.07196700094540154}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6560931969225023, ""p_observed"": 0.8280465984612512, ""prior_probability"": 0.44275132275132273, ""score"": -1.1921187104342277}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.07196700094540154, ""p_observed"": 0.5359835004727007, ""prior_probability"": 0.5572486772486772, ""score"": -1.8320474826021684}}"
16,Male,Black,gender=Male,<=50K,"{""age"": ""48"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8484951636050071, ""p_observed"": 0.9242475818025033, ""prior_probability"": 0.44275132275132273, ""score"": 0.9242475818025033}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24041781493403908, ""p_observed"": 0.6202089074670194, ""prior_probability"": 0.5572486772486772, ""score"": 0.6202089074670194}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8484951636050071, ""p_observed"": 0.9242475818025033, ""prior_probability"": 0.44275132275132273, ""score"": 0.8484951636050071}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.24041781493403908, ""p_observed"": 0.6202089074670194, ""prior_probability"": 0.5572486772486772, ""score"": 0.24041781493403908}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8484951636050071, ""p_observed"": 0.9242475818025033, ""prior_probability"": 0.44275132275132273, ""score"": -0.9722976098585876}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.24041781493403908, ""p_observed"": 0.6202089074670194, ""prior_probability"": 0.5572486772486772, ""score"": -1.5401415007707717}}"
17,Male,Black,gender=Male,<=50K,"{""age"": ""21"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.719419370110191, ""p_observed"": 0.8597096850550955, ""prior_probability"": 0.44275132275132273, ""score"": 0.8597096850550955}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9496909158202259, ""p_observed"": 0.9748454579101129, ""prior_probability"": 0.5572486772486772, ""score"": 0.9748454579101129}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.719419370110191, ""p_observed"": 0.8597096850550955, ""prior_probability"": 0.44275132275132273, ""score"": 0.719419370110191}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9496909158202259, ""p_observed"": 0.9748454579101129, ""prior_probability"": 0.5572486772486772, ""score"": 0.9496909158202259}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.719419370110191, ""p_observed"": 0.8597096850550955, ""prior_probability"": 0.44275132275132273, ""score"": -1.117068059229741}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9496909158202259, ""p_observed"": 0.9748454579101129, ""prior_probability"": 0.5572486772486772, ""score"": -0.635696330941664}}"
18,Male,White,gender=Male,<=50K,"{""age"": ""62"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""30""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.47114790730142697, ""p_observed"": 0.7355739536507135, ""prior_probability"": 0.4140684410646388, ""score"": 0.7355739536507135}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.456981211740888, ""p_observed"": 0.7284906058704439, ""prior_probability"": 0.5859315589353612, ""score"": 0.7284906058704439}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.47114790730142697, ""p_observed"": 0.7355739536507135, ""prior_probability"": 0.4140684410646388, ""score"": 0.47114790730142697}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.456981211740888, ""p_observed"": 0.7284906058704439, ""prior_probability"": 0.5859315589353612, ""score"": 0.456981211740888}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.47114790730142697, ""p_observed"": 0.7355739536507135, ""prior_probability"": 0.4140684410646388, ""score"": -1.4959323926069188}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.456981211740888, ""p_observed"": 0.7284906058704439, ""prior_probability"": 0.5859315589353612, ""score"": -1.1681133870468252}}"
19,Female,Black,gender=Female,<=50K,"{""age"": ""45"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""hours-per-week"": ""50""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Female,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.852357642817186, ""p_observed"": 0.9261788214085929, ""prior_probability"": 0.3531869020347662, ""score"": 0.9261788214085929}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1583475025166392, ""p_observed"": 0.5791737512583197, ""prior_probability"": 0.6468130979652338, ""score"": 0.5791737512583197}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.852357642817186, ""p_observed"": 0.9261788214085929, ""prior_probability"": 0.3531869020347662, ""score"": 0.852357642817186}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.1583475025166392, ""p_observed"": 0.5791737512583197, ""prior_probability"": 0.6468130979652338, ""score"": 0.1583475025166392}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.852357642817186, ""p_observed"": 0.9261788214085929, ""prior_probability"": 0.3531869020347662, ""score"": -1.1941337972612671}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.1583475025166392, ""p_observed"": 0.5791737512583197, ""prior_probability"": 0.6468130979652338, ""score"": -1.5280034168694492}}"
20,Female,Black,gender=Female,<=50K,"{""age"": ""51"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8039071177392049, ""p_observed"": 0.9019535588696022, ""prior_probability"": 0.44275132275132273, ""score"": 0.9019535588696022}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.17808209365722016, ""p_observed"": 0.5890410468286099, ""prior_probability"": 0.5572486772486772, ""score"": 0.5890410468286099}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8039071177392049, ""p_observed"": 0.9019535588696022, ""prior_probability"": 0.44275132275132273, ""score"": 0.8039071177392049}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.17808209365722016, ""p_observed"": 0.5890410468286099, ""prior_probability"": 0.5572486772486772, ""score"": 0.17808209365722016}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8039071177392049, ""p_observed"": 0.9019535588696022, ""prior_probability"": 0.44275132275132273, ""score"": -1.021131508914634}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.17808209365722016, ""p_observed"": 0.5890410468286099, ""prior_probability"": 0.5572486772486772, ""score"": -1.6432624979231272}}"
21,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""55""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3870514105858145, ""p_observed"": 0.6935257052929072, ""prior_probability"": 0.4140684410646388, ""score"": 0.6935257052929072}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.49237331587478966, ""p_observed"": 0.25381334206260514, ""prior_probability"": 0.5859315589353612, ""score"": 0.25381334206260514}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3870514105858145, ""p_observed"": 0.6935257052929072, ""prior_probability"": 0.4140684410646388, ""score"": 0.3870514105858145}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.49237331587478966, ""p_observed"": 0.25381334206260514, ""prior_probability"": 0.5859315589353612, ""score"": -0.49237331587478966}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.3870514105858145, ""p_observed"": 0.6935257052929072, ""prior_probability"": 0.4140684410646388, ""score"": -1.6136579500040291}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.49237331587478966, ""p_observed"": 0.25381334206260514, ""prior_probability"": 0.5859315589353612, ""score"": -3.2768646016216145}}"
22,Female,White,gender=Female,<=50K,"{""age"": ""28"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""60""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4046056084718419, ""p_observed"": 0.7023028042359208, ""prior_probability"": 0.4140684410646388, ""score"": 0.7023028042359208}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.21124492498376057, ""p_observed"": 0.39437753750811944, ""prior_probability"": 0.5859315589353612, ""score"": 0.39437753750811944}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4046056084718419, ""p_observed"": 0.7023028042359208, ""prior_probability"": 0.4140684410646388, ""score"": 0.4046056084718419}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.21124492498376057, ""p_observed"": 0.39437753750811944, ""prior_probability"": 0.5859315589353612, ""score"": -0.21124492498376057}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.4046056084718419, ""p_observed"": 0.7023028042359208, ""prior_probability"": 0.4140684410646388, ""score"": -1.588505248025752}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.21124492498376057, ""p_observed"": 0.39437753750811944, ""prior_probability"": 0.5859315589353612, ""score"": -2.395445512762479}}"
23,Male,White,gender=Male,>50K,"{""age"": ""55"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6739920806466435, ""p_observed"": 0.1630039596766782, ""prior_probability"": 0.1390946502057613, ""score"": 0.1630039596766782}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3014467964671764, ""p_observed"": 0.34927660176641184, ""prior_probability"": 0.8609053497942387, ""score"": 0.34927660176641184}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.6739920806466435, ""p_observed"": 0.1630039596766782, ""prior_probability"": 0.1390946502057613, ""score"": -0.6739920806466435}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3014467964671764, ""p_observed"": 0.34927660176641184, ""prior_probability"": 0.8609053497942387, ""score"": -0.3014467964671764}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.6739920806466435, ""p_observed"": 0.1630039596766782, ""prior_probability"": 0.1390946502057613, ""score"": -5.600562212802524}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.3014467964671764, ""p_observed"": 0.34927660176641184, ""prior_probability"": 0.8609053497942387, ""score"": -2.2535529421120204}}"
24,Male,White,gender=Male,<=50K,"{""age"": ""33"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""37""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8936750608722319, ""p_observed"": 0.9468375304361161, ""prior_probability"": 0.3531869020347662, ""score"": 0.9468375304361161}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8387955759371396, ""p_observed"": 0.9193977879685697, ""prior_probability"": 0.6468130979652338, ""score"": 0.9193977879685697}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8936750608722319, ""p_observed"": 0.9468375304361161, ""prior_probability"": 0.3531869020347662, ""score"": 0.8936750608722319}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8387955759371396, ""p_observed"": 0.9193977879685697, ""prior_probability"": 0.6468130979652338, ""score"": 0.8387955759371396}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8936750608722319, ""p_observed"": 0.9468375304361161, ""prior_probability"": 0.3531869020347662, ""score"": -1.1500134204147894}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8387955759371396, ""p_observed"": 0.9193977879685697, ""prior_probability"": 0.6468130979652338, ""score"": -0.6037707042021346}}"
25,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""40""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9513452586481652, ""p_observed"": 0.9756726293240827, ""prior_probability"": 0.3531869020347662, ""score"": 0.9756726293240827}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.916242951169152, ""p_observed"": 0.9581214755845757, ""prior_probability"": 0.6468130979652338, ""score"": 0.9581214755845757}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9513452586481652, ""p_observed"": 0.9756726293240827, ""prior_probability"": 0.3531869020347662, ""score"": 0.9513452586481652}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.916242951169152, ""p_observed"": 0.9581214755845757, ""prior_probability"": 0.6468130979652338, ""score"": 0.916242951169152}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9513452586481652, ""p_observed"": 0.9756726293240827, ""prior_probability"": 0.3531869020347662, ""score"": -1.0900142338660874}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.916242951169152, ""p_observed"": 0.9581214755845757, ""prior_probability"": 0.6468130979652338, ""score"": -0.5212593167008807}}"
26,Male,White,gender=Male,>50K,"{""age"": ""65"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""hours-per-week"": ""35""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Bachelors,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7552810048990851, ""p_observed"": 0.12235949755045736, ""prior_probability"": 0.15218508997429306, ""score"": 0.12235949755045736}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.0788705912108631, ""p_observed"": 0.4605647043945685, ""prior_probability"": 0.847814910025707, ""score"": 0.4605647043945685}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7552810048990851, ""p_observed"": 0.12235949755045736, ""prior_probability"": 0.15218508997429306, ""score"": -0.7552810048990851}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.0788705912108631, ""p_observed"": 0.4605647043945685, ""prior_probability"": 0.847814910025707, ""score"": -0.0788705912108631}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7552810048990851, ""p_observed"": 0.12235949755045736, ""prior_probability"": 0.15218508997429306, ""score"": -6.084241533787934}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.0788705912108631, ""p_observed"": 0.4605647043945685, ""prior_probability"": 0.847814910025707, ""score"": -1.7156967818071314}}"
27,Male,White,gender=Male,>50K,"{""age"": ""55"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""hours-per-week"": ""45""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | HS-grad,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8565306501886067, ""p_observed"": 0.0717346749056966, ""prior_probability"": 0.129565816678153, ""score"": 0.0717346749056966}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.23888007935243655, ""p_observed"": 0.38055996032378175, ""prior_probability"": 0.870434183321847, ""score"": 0.38055996032378175}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.8565306501886067, ""p_observed"": 0.0717346749056966, ""prior_probability"": 0.129565816678153, ""score"": -0.8565306501886067}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.23888007935243655, ""p_observed"": 0.38055996032378175, ""prior_probability"": 0.870434183321847, ""score"": -0.23888007935243655}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.8565306501886067, ""p_observed"": 0.0717346749056966, ""prior_probability"": 0.129565816678153, ""score"": -7.313128364695322}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.23888007935243655, ""p_observed"": 0.38055996032378175, ""prior_probability"": 0.870434183321847, ""score"": -2.070986192764846}}"
28,Female,White,gender=Female,<=50K,"{""age"": ""37"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""hours-per-week"": ""44""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6322660430182769, ""p_observed"": 0.8161330215091385, ""prior_probability"": 0.44275132275132273, ""score"": 0.8161330215091385}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.150925371559113, ""p_observed"": 0.5754626857795564, ""prior_probability"": 0.5572486772486772, ""score"": 0.5754626857795564}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6322660430182769, ""p_observed"": 0.8161330215091385, ""prior_probability"": 0.44275132275132273, ""score"": 0.6322660430182769}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.150925371559113, ""p_observed"": 0.5754626857795564, ""prior_probability"": 0.5572486772486772, ""score"": 0.150925371559113}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6322660430182769, ""p_observed"": 0.8161330215091385, ""prior_probability"": 0.44275132275132273, ""score"": -1.221102856239966}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.150925371559113, ""p_observed"": 0.5754626857795564, ""prior_probability"": 0.5572486772486772, ""score"": -1.6899054621073253}}"
