sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
11,Female,White,gender=Female,<=50K,"{""age"": ""55"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""8"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.552160564809073, ""p_observed"": 0.7760802824045365, ""prior_probability"": 0.4140684410646388, ""score"": 0.7760802824045365}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.17727132580228566, ""p_observed"": 0.5886356629011429, ""prior_probability"": 0.5859315589353612, ""score"": 0.5886356629011429}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.552160564809073, ""p_observed"": 0.7760802824045365, ""prior_probability"": 0.4140684410646388, ""score"": 0.552160564809073}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.17727132580228566, ""p_observed"": 0.5886356629011429, ""prior_probability"": 0.5859315589353612, ""score"": 0.17727132580228566}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.552160564809073, ""p_observed"": 0.7760802824045365, ""prior_probability"": 0.4140684410646388, ""score"": -1.3887226171254845}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.17727132580228566, ""p_observed"": 0.5886356629011429, ""prior_probability"": 0.5859315589353612, ""score"": -1.5944480011550757}}"
12,Male,White,gender=Male,>50K,"{""age"": ""61"", ""workclass"": ""Self-emp-inc"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | HS-grad | Self-emp-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4882517672138057, ""p_observed"": 0.2558741163930972, ""prior_probability"": 0.129565816678153, ""score"": 0.2558741163930972}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.45791107950643306, ""p_observed"": 0.2710444602467835, ""prior_probability"": 0.870434183321847, ""score"": 0.2710444602467835}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4882517672138057, ""p_observed"": 0.2558741163930972, ""prior_probability"": 0.129565816678153, ""score"": -0.4882517672138057}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.45791107950643306, ""p_observed"": 0.2710444602467835, ""prior_probability"": 0.870434183321847, ""score"": -0.45791107950643306}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.4882517672138057, ""p_observed"": 0.2558741163930972, ""prior_probability"": 0.129565816678153, ""score"": -4.769705666618798}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.45791107950643306, ""p_observed"": 0.2710444602467835, ""prior_probability"": 0.870434183321847, ""score"": -2.749707953748832}}"
13,Female,White,gender=Female,>50K,"{""age"": ""57"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4362072369261178, ""p_observed"": 0.28189638153694113, ""prior_probability"": 0.15218508997429306, ""score"": 0.28189638153694113}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.20027397776234457, ""p_observed"": 0.6001369888811723, ""prior_probability"": 0.847814910025707, ""score"": 0.6001369888811723}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4362072369261178, ""p_observed"": 0.28189638153694113, ""prior_probability"": 0.15218508997429306, ""score"": -0.4362072369261178}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.20027397776234457, ""p_observed"": 0.6001369888811723, ""prior_probability"": 0.847814910025707, ""score"": 0.20027397776234457}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.4362072369261178, ""p_observed"": 0.28189638153694113, ""prior_probability"": 0.15218508997429306, ""score"": -4.415089235579497}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.20027397776234457, ""p_observed"": 0.6001369888811723, ""prior_probability"": 0.847814910025707, ""score"": -1.1862876035407375}}"
14,Female,White,gender=Female,<=50K,"{""age"": ""56"", ""workclass"": ""State-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8144537898658587, ""p_observed"": 0.9072268949329292, ""prior_probability"": 0.44275132275132273, ""score"": 0.9072268949329292}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4476660708184257, ""p_observed"": 0.7238330354092127, ""prior_probability"": 0.5572486772486772, ""score"": 0.7238330354092127}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8144537898658587, ""p_observed"": 0.9072268949329292, ""prior_probability"": 0.44275132275132273, ""score"": 0.8144537898658587}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4476660708184257, ""p_observed"": 0.7238330354092127, ""prior_probability"": 0.5572486772486772, ""score"": 0.4476660708184257}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8144537898658587, ""p_observed"": 0.9072268949329292, ""prior_probability"": 0.44275132275132273, ""score"": -1.0094724154590229}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4476660708184257, ""p_observed"": 0.7238330354092127, ""prior_probability"": 0.5572486772486772, ""score"": -1.2311327349667511}}"
15,Male,White,gender=Male,<=50K,"{""age"": ""42"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7149034222825814, ""p_observed"": 0.8574517111412906, ""prior_probability"": 0.44275132275132273, ""score"": 0.8574517111412906}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2831871427335598, ""p_observed"": 0.64159357136678, ""prior_probability"": 0.5572486772486772, ""score"": 0.64159357136678}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7149034222825814, ""p_observed"": 0.8574517111412906, ""prior_probability"": 0.44275132275132273, ""score"": 0.7149034222825814}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2831871427335598, ""p_observed"": 0.64159357136678, ""prior_probability"": 0.5572486772486772, ""score"": 0.2831871427335598}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7149034222825814, ""p_observed"": 0.8574517111412906, ""prior_probability"": 0.44275132275132273, ""score"": -1.1223278448741545}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2831871427335598, ""p_observed"": 0.64159357136678, ""prior_probability"": 0.5572486772486772, ""score"": -1.4723441647719548}}"
16,Male,Black,gender=Male,<=50K,"{""age"": ""48"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8378662284540793, ""p_observed"": 0.9189331142270396, ""prior_probability"": 0.44275132275132273, ""score"": 0.9189331142270396}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4401385315585912, ""p_observed"": 0.7200692657792954, ""prior_probability"": 0.5572486772486772, ""score"": 0.7200692657792954}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8378662284540793, ""p_observed"": 0.9189331142270396, ""prior_probability"": 0.44275132275132273, ""score"": 0.8378662284540793}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4401385315585912, ""p_observed"": 0.7200692657792954, ""prior_probability"": 0.5572486772486772, ""score"": 0.4401385315585912}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8378662284540793, ""p_observed"": 0.9189331142270396, ""prior_probability"": 0.44275132275132273, ""score"": -0.9838308953671733}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4401385315585912, ""p_observed"": 0.7200692657792954, ""prior_probability"": 0.5572486772486772, ""score"": -1.2415594186874406}}"
17,Male,Black,gender=Male,<=50K,"{""age"": ""21"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9447529245363273, ""p_observed"": 0.9723764622681635, ""prior_probability"": 0.44275132275132273, ""score"": 0.9723764622681635}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8742449222367047, ""p_observed"": 0.9371224611183523, ""prior_probability"": 0.5572486772486772, ""score"": 0.9371224611183523}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9447529245363273, ""p_observed"": 0.9723764622681635, ""prior_probability"": 0.44275132275132273, ""score"": 0.9447529245363273}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8742449222367047, ""p_observed"": 0.9371224611183523, ""prior_probability"": 0.5572486772486772, ""score"": 0.8742449222367047}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9447529245363273, ""p_observed"": 0.9723764622681635, ""prior_probability"": 0.44275132275132273, ""score"": -0.8707715000338073}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8742449222367047, ""p_observed"": 0.9371224611183523, ""prior_probability"": 0.5572486772486772, ""score"": -0.7146263012049232}}"
18,Male,White,gender=Male,<=50K,"{""age"": ""62"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5671245334893809, ""p_observed"": 0.7835622667446904, ""prior_probability"": 0.4140684410646388, ""score"": 0.7835622667446904}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19175971022488075, ""p_observed"": 0.5958798551124405, ""prior_probability"": 0.5859315589353612, ""score"": 0.5958798551124405}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5671245334893809, ""p_observed"": 0.7835622667446904, ""prior_probability"": 0.4140684410646388, ""score"": 0.5671245334893809}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.19175971022488075, ""p_observed"": 0.5958798551124405, ""prior_probability"": 0.5859315589353612, ""score"": 0.19175971022488075}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.5671245334893809, ""p_observed"": 0.7835622667446904, ""prior_probability"": 0.4140684410646388, ""score"": -1.3695334978220182}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.19175971022488075, ""p_observed"": 0.5958798551124405, ""prior_probability"": 0.5859315589353612, ""score"": -1.56998472509102}}"
19,Female,Black,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8359399529551617, ""p_observed"": 0.9179699764775808, ""prior_probability"": 0.3531869020347662, ""score"": 0.9179699764775808}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5213681763088827, ""p_observed"": 0.7606840881544414, ""prior_probability"": 0.6468130979652338, ""score"": 0.7606840881544414}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8359399529551617, ""p_observed"": 0.9179699764775808, ""prior_probability"": 0.3531869020347662, ""score"": 0.8359399529551617}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5213681763088827, ""p_observed"": 0.7606840881544414, ""prior_probability"": 0.6468130979652338, ""score"": 0.5213681763088827}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8359399529551617, ""p_observed"": 0.9179699764775808, ""prior_probability"": 0.3531869020347662, ""score"": -1.211939083163909}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.5213681763088827, ""p_observed"": 0.7606840881544414, ""prior_probability"": 0.6468130979652338, ""score"": -0.98277217021524}}"
20,Female,Black,gender=Female,<=50K,"{""age"": ""51"", ""workclass"": ""Local-gov"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8201075270902586, ""p_observed"": 0.9100537635451291, ""prior_probability"": 0.44275132275132273, ""score"": 0.9100537635451291}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4296771553262067, ""p_observed"": 0.7148385776631032, ""prior_probability"": 0.5572486772486772, ""score"": 0.7148385776631032}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8201075270902586, ""p_observed"": 0.9100537635451291, ""prior_probability"": 0.44275132275132273, ""score"": 0.8201075270902586}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4296771553262067, ""p_observed"": 0.7148385776631032, ""prior_probability"": 0.5572486772486772, ""score"": 0.4296771553262067}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8201075270902586, ""p_observed"": 0.9100537635451291, ""prior_probability"": 0.44275132275132273, ""score"": -1.0032502155382717}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4296771553262067, ""p_observed"": 0.7148385776631032, ""prior_probability"": 0.5572486772486772, ""score"": -1.2561407349978277}}"
21,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""workclass"": ""Private"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.35247232805463036, ""p_observed"": 0.6762361640273151, ""prior_probability"": 0.4140684410646388, ""score"": 0.6762361640273151}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1934882314842301, ""p_observed"": 0.40325588425788494, ""prior_probability"": 0.5859315589353612, ""score"": 0.40325588425788494}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.35247232805463036, ""p_observed"": 0.6762361640273151, ""prior_probability"": 0.4140684410646388, ""score"": 0.35247232805463036}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.1934882314842301, ""p_observed"": 0.40325588425788494, ""prior_probability"": 0.5859315589353612, ""score"": -0.1934882314842301}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.35247232805463036, ""p_observed"": 0.6762361640273151, ""prior_probability"": 0.4140684410646388, ""score"": -1.664149819997757}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.1934882314842301, ""p_observed"": 0.40325588425788494, ""prior_probability"": 0.5859315589353612, ""score"": -2.3509202298501997}}"
22,Female,White,gender=Female,<=50K,"{""age"": ""28"", ""workclass"": ""Local-gov"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""2354"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Bachelors | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6438821159229344, ""p_observed"": 0.8219410579614672, ""prior_probability"": 0.4140684410646388, ""score"": 0.8219410579614672}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.27784031254351604, ""p_observed"": 0.638920156271758, ""prior_probability"": 0.5859315589353612, ""score"": 0.638920156271758}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6438821159229344, ""p_observed"": 0.8219410579614672, ""prior_probability"": 0.4140684410646388, ""score"": 0.6438821159229344}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.27784031254351604, ""p_observed"": 0.638920156271758, ""prior_probability"": 0.5859315589353612, ""score"": 0.27784031254351604}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.6438821159229344, ""p_observed"": 0.8219410579614672, ""prior_probability"": 0.4140684410646388, ""score"": -1.2738971865186768}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.27784031254351604, ""p_observed"": 0.638920156271758, ""prior_probability"": 0.5859315589353612, ""score"": -1.4305038567977906}}"
23,Male,White,gender=Male,>50K,"{""age"": ""55"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""1977"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.03707018545502405, ""p_observed"": 0.48146490727248803, ""prior_probability"": 0.1390946502057613, ""score"": 0.48146490727248803}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3391849333582177, ""p_observed"": 0.6695924666791089, ""prior_probability"": 0.8609053497942387, ""score"": 0.6695924666791089}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.03707018545502405, ""p_observed"": 0.48146490727248803, ""prior_probability"": 0.1390946502057613, ""score"": -0.03707018545502405}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3391849333582177, ""p_observed"": 0.6695924666791089, ""prior_probability"": 0.8609053497942387, ""score"": 0.3391849333582177}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.03707018545502405, ""p_observed"": 0.48146490727248803, ""prior_probability"": 0.1390946502057613, ""score"": -3.4344445058364355}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.3391849333582177, ""p_observed"": 0.6695924666791089, ""prior_probability"": 0.8609053497942387, ""score"": -0.9519427318485539}}"
24,Male,White,gender=Male,<=50K,"{""age"": ""33"", ""workclass"": ""State-gov"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""37"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8713178371928831, ""p_observed"": 0.9356589185964413, ""prior_probability"": 0.3531869020347662, ""score"": 0.9356589185964413}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7115404642364169, ""p_observed"": 0.8557702321182085, ""prior_probability"": 0.6468130979652338, ""score"": 0.8557702321182085}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8713178371928831, ""p_observed"": 0.9356589185964413, ""prior_probability"": 0.3531869020347662, ""score"": 0.8713178371928831}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7115404642364169, ""p_observed"": 0.8557702321182085, ""prior_probability"": 0.6468130979652338, ""score"": 0.7115404642364169}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8713178371928831, ""p_observed"": 0.9356589185964413, ""prior_probability"": 0.3531869020347662, ""score"": -1.1737664388956444}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7115404642364169, ""p_observed"": 0.8557702321182085, ""prior_probability"": 0.6468130979652338, ""score"": -0.7472046196626674}}"
25,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""workclass"": ""Self-emp-not-inc"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8954718722562423, ""p_observed"": 0.9477359361281211, ""prior_probability"": 0.3531869020347662, ""score"": 0.9477359361281211}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8240187815505526, ""p_observed"": 0.9120093907752764, ""prior_probability"": 0.6468130979652338, ""score"": 0.9120093907752764}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8954718722562423, ""p_observed"": 0.9477359361281211, ""prior_probability"": 0.3531869020347662, ""score"": 0.8954718722562423}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8240187815505526, ""p_observed"": 0.9120093907752764, ""prior_probability"": 0.6468130979652338, ""score"": 0.8240187815505526}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8954718722562423, ""p_observed"": 0.9477359361281211, ""prior_probability"": 0.3531869020347662, ""score"": -1.1481166224806891}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8240187815505526, ""p_observed"": 0.9120093907752764, ""prior_probability"": 0.6468130979652338, ""score"": -0.6199078851903573}}"
26,Male,White,gender=Male,>50K,"{""age"": ""65"", ""workclass"": ""Self-emp-inc"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""race"": ""White"", ""capital-gain"": ""9386"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Bachelors | Self-emp-inc,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.550013905849237, ""p_observed"": 0.7750069529246185, ""prior_probability"": 0.15218508997429306, ""score"": 0.7750069529246185}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8073368983662471, ""p_observed"": 0.9036684491831235, ""prior_probability"": 0.847814910025707, ""score"": 0.9036684491831235}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.550013905849237, ""p_observed"": 0.7750069529246185, ""prior_probability"": 0.15218508997429306, ""score"": 0.550013905849237}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8073368983662471, ""p_observed"": 0.9036684491831235, ""prior_probability"": 0.847814910025707, ""score"": 0.8073368983662471}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.550013905849237, ""p_observed"": 0.7750069529246185, ""prior_probability"": 0.15218508997429306, ""score"": -2.3924243580352806}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8073368983662471, ""p_observed"": 0.9036684491831235, ""prior_probability"": 0.847814910025707, ""score"": -0.36767842472484763}}"
