sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
11,Female,White,gender=Female,<=50K,"{""age"": ""55"", ""workclass"": ""Private"", ""fnlwgt"": ""201229"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Divorced"", ""occupation"": ""Sales"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""8"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Divorced | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7259305093449353, ""p_observed"": 0.8629652546724678, ""prior_probability"": 0.3783783783783784, ""score"": 0.8629652546724678}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.605824686520933, ""p_observed"": 0.8029123432604666, ""prior_probability"": 0.6216216216216216, ""score"": 0.8029123432604666}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7259305093449353, ""p_observed"": 0.8629652546724678, ""prior_probability"": 0.3783783783783784, ""score"": 0.7259305093449353}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.605824686520933, ""p_observed"": 0.8029123432604666, ""prior_probability"": 0.6216216216216216, ""score"": 0.605824686520933}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.7259305093449353, ""p_observed"": 0.8629652546724678, ""prior_probability"": 0.3783783783783784, ""score"": -0.9718605830289657}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.605824686520933, ""p_observed"": 0.8029123432604666, ""prior_probability"": 0.6216216216216216, ""score"": -0.4754236967150748}}"
12,Male,White,gender=Male,>50K,"{""age"": ""61"", ""workclass"": ""Self-emp-inc"", ""fnlwgt"": ""187124"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | HS-grad | Self-emp-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3111988421430779, ""p_observed"": 0.344400578928461, ""prior_probability"": 0.0049504950495049506, ""score"": 0.344400578928461}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.19644388435705562, ""p_observed"": 0.40177805782147213, ""prior_probability"": 0.995049504950495, ""score"": 0.40177805782147213}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.3111988421430779, ""p_observed"": 0.344400578928461, ""prior_probability"": 0.0049504950495049506, ""score"": -0.3111988421430779}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.19644388435705562, ""p_observed"": 0.40177805782147213, ""prior_probability"": 0.995049504950495, ""score"": -0.19644388435705562}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.3111988421430779, ""p_observed"": 0.344400578928461, ""prior_probability"": 0.0049504950495049506, ""score"": -5.308267697401205}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.19644388435705562, ""p_observed"": 0.40177805782147213, ""prior_probability"": 0.995049504950495, ""score"": -0.004962789342129014}}"
13,Female,White,gender=Female,>50K,"{""age"": ""57"", ""workclass"": ""Private"", ""fnlwgt"": ""212448"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Divorced"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Not-in-family | Divorced | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4553985776972747, ""p_observed"": 0.27230071115136284, ""prior_probability"": 0.36363636363636365, ""score"": 0.27230071115136284}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.25297525443954855, ""p_observed"": 0.3735123727802259, ""prior_probability"": 0.6363636363636364, ""score"": 0.3735123727802259}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4553985776972747, ""p_observed"": 0.27230071115136284, ""prior_probability"": 0.36363636363636365, ""score"": -0.4553985776972747}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.25297525443954855, ""p_observed"": 0.3735123727802259, ""prior_probability"": 0.6363636363636364, ""score"": -0.25297525443954855}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.4553985776972747, ""p_observed"": 0.27230071115136284, ""prior_probability"": 0.36363636363636365, ""score"": -1.0116009116784799}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.25297525443954855, ""p_observed"": 0.3735123727802259, ""prior_probability"": 0.6363636363636364, ""score"": -0.45198512374305727}}"
14,Female,White,gender=Female,<=50K,"{""age"": ""56"", ""workclass"": ""State-gov"", ""fnlwgt"": ""153451"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Divorced"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Not-in-family | Divorced | Some-college | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9283181072156317, ""p_observed"": 0.9641590536078158, ""prior_probability"": 0.8738738738738738, ""score"": 0.9641590536078158}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8510205376587114, ""p_observed"": 0.9255102688293556, ""prior_probability"": 0.12612612612612611, ""score"": 0.9255102688293556}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9283181072156317, ""p_observed"": 0.9641590536078158, ""prior_probability"": 0.8738738738738738, ""score"": 0.9283181072156317}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8510205376587114, ""p_observed"": 0.9255102688293556, ""prior_probability"": 0.12612612612612611, ""score"": 0.8510205376587114}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9283181072156317, ""p_observed"": 0.9641590536078158, ""prior_probability"": 0.8738738738738738, ""score"": -0.13481922280895137}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8510205376587114, ""p_observed"": 0.9255102688293556, ""prior_probability"": 0.12612612612612611, ""score"": -2.0704728716970755}}"
15,Male,White,gender=Male,<=50K,"{""age"": ""42"", ""workclass"": ""Private"", ""fnlwgt"": ""169995"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.10763034793507237, ""p_observed"": 0.5538151739675361, ""prior_probability"": 0.015625, ""score"": 0.5538151739675361}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.01837506769312075, ""p_observed"": 0.5091875338465603, ""prior_probability"": 0.984375, ""score"": 0.5091875338465603}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.10763034793507237, ""p_observed"": 0.5538151739675361, ""prior_probability"": 0.015625, ""score"": 0.10763034793507237}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.01837506769312075, ""p_observed"": 0.5091875338465603, ""prior_probability"": 0.984375, ""score"": 0.01837506769312075}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.10763034793507237, ""p_observed"": 0.5538151739675361, ""prior_probability"": 0.015625, ""score"": -4.1588830833596715}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.01837506769312075, ""p_observed"": 0.5091875338465603, ""prior_probability"": 0.984375, ""score"": -0.015748356968139168}}"
16,Male,Black,gender=Male,<=50K,"{""age"": ""48"", ""workclass"": ""Private"", ""fnlwgt"": ""157092"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Transport-moving"", ""relationship"": ""Husband"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3227047625771411, ""p_observed"": 0.6613523812885707, ""prior_probability"": 0.012987012987012988, ""score"": 0.6613523812885707}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.25112167719198275, ""p_observed"": 0.6255608385959914, ""prior_probability"": 0.987012987012987, ""score"": 0.6255608385959914}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.3227047625771411, ""p_observed"": 0.6613523812885707, ""prior_probability"": 0.012987012987012988, ""score"": 0.3227047625771411}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.25112167719198275, ""p_observed"": 0.6255608385959914, ""prior_probability"": 0.987012987012987, ""score"": 0.25112167719198275}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.3227047625771411, ""p_observed"": 0.6613523812885707, ""prior_probability"": 0.012987012987012988, ""score"": -4.343805421853684}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.25112167719198275, ""p_observed"": 0.6255608385959914, ""prior_probability"": 0.987012987012987, ""score"": -0.013072081567352775}}"
17,Male,Black,gender=Male,<=50K,"{""age"": ""21"", ""workclass"": ""Private"", ""fnlwgt"": ""278254"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Never-married"", ""occupation"": ""Handlers-cleaners"", ""relationship"": ""Own-child"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,<=50K | Own-child | Never-married | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9890198162222585, ""p_observed"": 0.9945099081111293, ""prior_probability"": 0.1111111111111111, ""score"": 0.9945099081111293}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9897466792377229, ""p_observed"": 0.9948733396188614, ""prior_probability"": 0.8888888888888888, ""score"": 0.9948733396188614}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9890198162222585, ""p_observed"": 0.9945099081111293, ""prior_probability"": 0.1111111111111111, ""score"": 0.9890198162222585}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9897466792377229, ""p_observed"": 0.9948733396188614, ""prior_probability"": 0.8888888888888888, ""score"": 0.9897466792377229}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9890198162222585, ""p_observed"": 0.9945099081111293, ""prior_probability"": 0.1111111111111111, ""score"": -2.1972245773362196}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9897466792377229, ""p_observed"": 0.9948733396188614, ""prior_probability"": 0.8888888888888888, ""score"": -0.11778303565638351}}"
18,Male,White,gender=Male,<=50K,"{""age"": ""62"", ""workclass"": ""Private"", ""fnlwgt"": ""161460"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Never-married"", ""occupation"": ""Farming-fishing"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Never-married | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8264191120124424, ""p_observed"": 0.9132095560062213, ""prior_probability"": 0.16666666666666666, ""score"": 0.9132095560062213}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7656752270465191, ""p_observed"": 0.8828376135232597, ""prior_probability"": 0.8333333333333334, ""score"": 0.8828376135232597}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8264191120124424, ""p_observed"": 0.9132095560062213, ""prior_probability"": 0.16666666666666666, ""score"": 0.8264191120124424}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7656752270465191, ""p_observed"": 0.8828376135232597, ""prior_probability"": 0.8333333333333334, ""score"": 0.7656752270465191}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.8264191120124424, ""p_observed"": 0.9132095560062213, ""prior_probability"": 0.16666666666666666, ""score"": -1.791759469228055}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.7656752270465191, ""p_observed"": 0.8828376135232597, ""prior_probability"": 0.8333333333333334, ""score"": -0.1823215567939546}}"
19,Female,Black,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Private"", ""fnlwgt"": ""149224"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Divorced"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Unmarried"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Divorced | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9325528694458294, ""p_observed"": 0.9662764347229146, ""prior_probability"": 0.9328358208955224, ""score"": 0.9662764347229146}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.855908602004079, ""p_observed"": 0.9279543010020396, ""prior_probability"": 0.06716417910447761, ""score"": 0.9279543010020396}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9325528694458294, ""p_observed"": 0.9662764347229146, ""prior_probability"": 0.9328358208955224, ""score"": 0.9325528694458294}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.855908602004079, ""p_observed"": 0.9279543010020396, ""prior_probability"": 0.06716417910447761, ""score"": 0.855908602004079}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9325528694458294, ""p_observed"": 0.9662764347229146, ""prior_probability"": 0.9328358208955224, ""score"": -0.06952606264861022}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.855908602004079, ""p_observed"": 0.9279543010020396, ""prior_probability"": 0.06716417910447761, ""score"": -2.700615222614692}}"
20,Female,Black,gender=Female,<=50K,"{""age"": ""51"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""227261"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Divorced"", ""occupation"": ""Protective-serv"", ""relationship"": ""Unmarried"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Divorced | Some-college | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9471488894523304, ""p_observed"": 0.9735744447261652, ""prior_probability"": 0.7777777777777778, ""score"": 0.9735744447261652}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8152876493803118, ""p_observed"": 0.9076438246901558, ""prior_probability"": 0.2222222222222222, ""score"": 0.9076438246901558}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9471488894523304, ""p_observed"": 0.9735744447261652, ""prior_probability"": 0.7777777777777778, ""score"": 0.9471488894523304}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8152876493803118, ""p_observed"": 0.9076438246901558, ""prior_probability"": 0.2222222222222222, ""score"": 0.8152876493803118}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9471488894523304, ""p_observed"": 0.9735744447261652, ""prior_probability"": 0.7777777777777778, ""score"": -0.25131442828090605}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8152876493803118, ""p_observed"": 0.9076438246901558, ""prior_probability"": 0.2222222222222222, ""score"": -1.5040773967762742}}"
21,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""workclass"": ""Private"", ""fnlwgt"": ""187821"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Transport-moving"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.07847945314124743, ""p_observed"": 0.46076027342937625, ""prior_probability"": 0.05, ""score"": 0.46076027342937625}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2977821768937995, ""p_observed"": 0.3511089115531002, ""prior_probability"": 0.95, ""score"": 0.3511089115531002}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.07847945314124743, ""p_observed"": 0.46076027342937625, ""prior_probability"": 0.05, ""score"": -0.07847945314124743}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.2977821768937995, ""p_observed"": 0.3511089115531002, ""prior_probability"": 0.95, ""score"": -0.2977821768937995}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.07847945314124743, ""p_observed"": 0.46076027342937625, ""prior_probability"": 0.05, ""score"": -2.995732273553991}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.2977821768937995, ""p_observed"": 0.3511089115531002, ""prior_probability"": 0.95, ""score"": -0.05129329438755058}}"
22,Female,White,gender=Female,<=50K,"{""age"": ""28"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""191088"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Divorced"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""2354"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Not-in-family | Divorced | Bachelors | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6630870449133623, ""p_observed"": 0.8315435224566812, ""prior_probability"": 0.5333333333333333, ""score"": 0.8315435224566812}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5962499884498735, ""p_observed"": 0.7981249942249368, ""prior_probability"": 0.4666666666666667, ""score"": 0.7981249942249368}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6630870449133623, ""p_observed"": 0.8315435224566812, ""prior_probability"": 0.5333333333333333, ""score"": 0.6630870449133623}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5962499884498735, ""p_observed"": 0.7981249942249368, ""prior_probability"": 0.4666666666666667, ""score"": 0.5962499884498735}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.6630870449133623, ""p_observed"": 0.8315435224566812, ""prior_probability"": 0.5333333333333333, ""score"": -0.6286086594223742}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5962499884498735, ""p_observed"": 0.7981249942249368, ""prior_probability"": 0.4666666666666667, ""score"": -0.7621400520468967}}"
23,Male,White,gender=Male,>50K,"{""age"": ""55"", ""workclass"": ""Private"", ""fnlwgt"": ""27227"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Other-service"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""1977"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.05489640125888556, ""p_observed"": 0.4725517993705572, ""prior_probability"": 0.05555555555555555, ""score"": 0.4725517993705572}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.05191393531047639, ""p_observed"": 0.5259569676552383, ""prior_probability"": 0.9444444444444444, ""score"": 0.5259569676552383}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.05489640125888556, ""p_observed"": 0.4725517993705572, ""prior_probability"": 0.05555555555555555, ""score"": -0.05489640125888556}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.05191393531047639, ""p_observed"": 0.5259569676552383, ""prior_probability"": 0.9444444444444444, ""score"": 0.05191393531047639}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.05489640125888556, ""p_observed"": 0.4725517993705572, ""prior_probability"": 0.05555555555555555, ""score"": -2.890371757896165}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.05191393531047639, ""p_observed"": 0.5259569676552383, ""prior_probability"": 0.9444444444444444, ""score"": -0.05715841383994864}}"
24,Male,White,gender=Male,<=50K,"{""age"": ""33"", ""workclass"": ""State-gov"", ""fnlwgt"": ""175023"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Protective-serv"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""37"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5836613806971438, ""p_observed"": 0.7918306903485719, ""prior_probability"": 0.017543859649122806, ""score"": 0.7918306903485719}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5091195899888878, ""p_observed"": 0.7545597949944438, ""prior_probability"": 0.9824561403508771, ""score"": 0.7545597949944438}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5836613806971438, ""p_observed"": 0.7918306903485719, ""prior_probability"": 0.017543859649122806, ""score"": 0.5836613806971438}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5091195899888878, ""p_observed"": 0.7545597949944438, ""prior_probability"": 0.9824561403508771, ""score"": 0.5091195899888878}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5836613806971438, ""p_observed"": 0.7918306903485719, ""prior_probability"": 0.017543859649122806, ""score"": -4.04305126783455}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5091195899888878, ""p_observed"": 0.7545597949944438, ""prior_probability"": 0.9824561403508771, ""score"": -0.017699577099400975}}"
25,Male,White,gender=Male,<=50K,"{""age"": ""24"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""32921"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Sales"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Not-in-family | Never-married | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9626173268142428, ""p_observed"": 0.9813086634071213, ""prior_probability"": 0.5402298850574713, ""score"": 0.9813086634071213}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9273163096847676, ""p_observed"": 0.9636581548423836, ""prior_probability"": 0.45977011494252873, ""score"": 0.9636581548423836}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9626173268142428, ""p_observed"": 0.9813086634071213, ""prior_probability"": 0.5402298850574713, ""score"": 0.9626173268142428}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9273163096847676, ""p_observed"": 0.9636581548423836, ""prior_probability"": 0.45977011494252873, ""score"": 0.9273163096847676}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9626173268142428, ""p_observed"": 0.9813086634071213, ""prior_probability"": 0.5402298850574713, ""score"": -0.6157605169445252}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9273163096847676, ""p_observed"": 0.9636581548423836, ""prior_probability"": 0.45977011494252873, ""score"": -0.7770286645406475}}"
